,source_id,food_id,flavor_name,food_name,orig_content,flavor_group,normalized
453,570,79,lemon peel,Common buckwheat,4343.5,fruity,0.16681
454,446,81,diphenyl oxide,Fig,755.6,green,0.12267
455,465,81,everlasting,Fig,844.0,floral,0.13702
456,474,81,feta cheese,Fig,553.8,milky,0.08991
457,484,81,foliage,Fig,769.35,floral,0.1249
458,556,81,ketone,Fig,1233.2,chemical,0.2002
459,570,81,lemon peel,Fig,2003.8,fruity,0.32531
460,446,82,diphenyl oxide,Fennel,1639.9,green,0.08926
461,465,82,everlasting,Fennel,3694.35,floral,0.20109
462,474,82,feta cheese,Fennel,1518.0,milky,0.08263
463,484,82,foliage,Fennel,4467.7,floral,0.24318
464,556,82,ketone,Fennel,3176.25,chemical,0.17289
465,570,82,lemon peel,Fennel,3663.65,fruity,0.19941
466,604,82,mercaptan,Fennel,18.600000191,chemical,0.00101
467,633,82,neroli,Fennel,13.0,floral,0.00071
468,847,82,watery,Fennel,0.109999999,wine_like,1e-05
469,872,82,greenleaf,Fennel,54.578571438999994,floral,0.00297
470,882,82,brownsugar,Fennel,125.870002747,sweet,0.00685
471,446,83,diphenyl oxide,Strawberry,212.0,green,0.09727
472,465,83,everlasting,Strawberry,409.0,floral,0.18765
473,474,83,feta cheese,Strawberry,310.0,milky,0.14223
474,484,83,foliage,Strawberry,400.0,floral,0.18352
475,556,83,ketone,Strawberry,489.0,chemical,0.22436
476,570,83,lemon peel,Strawberry,356.0,fruity,0.16333
477,633,83,neroli,Strawberry,2.81344828,floral,0.00129
478,678,83,plant,Strawberry,0.26,green,0.00012
479,846,83,watercress,Strawberry,0.100000001,fruity,5e-05
480,847,83,watery,Strawberry,0.400000006,wine_like,0.00018
481,446,85,diphenyl oxide,Soy bean,55493.5,green,0.12649
482,465,85,everlasting,Soy bean,74240.0,floral,0.16921
483,474,85,feta cheese,Soy bean,91716.5,milky,0.20905
484,484,85,foliage,Soy bean,65793.75,floral,0.14996
485,556,85,ketone,Soy bean,67275.25,chemical,0.15334
486,570,85,lemon peel,Soy bean,84211.7,fruity,0.19194
487,633,85,neroli,Soy bean,1.23,floral,0.0
488,846,85,watercress,Soy bean,0.2511,fruity,0.0
489,847,85,watery,Soy bean,0.035,wine_like,0.0
490,446,86,diphenyl oxide,Sunflower,6955.7,green,0.09596
491,465,86,everlasting,Sunflower,15825.0,floral,0.21832
492,474,86,feta cheese,Sunflower,9624.0,milky,0.13277
493,484,86,foliage,Sunflower,15590.0,floral,0.21508
494,556,86,ketone,Sunflower,11937.0,chemical,0.16468
495,570,86,lemon peel,Sunflower,12554.0,fruity,0.17319
496,838,86,very sweet,Sunflower,0.09,sweet,0.0
497,446,91,diphenyl oxide,Swamp cabbage,779.25,green,0.14817
498,465,91,everlasting,Swamp cabbage,1315.0,floral,0.25005
499,474,91,feta cheese,Swamp cabbage,283.0,milky,0.05381
500,484,91,foliage,Swamp cabbage,964.0,floral,0.1833
501,556,91,ketone,Swamp cabbage,1061.25,chemical,0.2018
502,570,91,lemon peel,Swamp cabbage,856.25,fruity,0.16282
503,633,91,neroli,Swamp cabbage,0.26,floral,5e-05
504,446,92,diphenyl oxide,Sweet potato,952.2,green,0.11373
505,465,92,everlasting,Sweet potato,1810.3,floral,0.21622
506,474,92,feta cheese,Sweet potato,1689.5,milky,0.20179
507,484,92,foliage,Sweet potato,1245.25,floral,0.14873
508,556,92,ketone,Sweet potato,1486.7,chemical,0.17757
509,570,92,lemon peel,Sweet potato,1185.5,fruity,0.1416
510,604,92,mercaptan,Sweet potato,0.13,chemical,2e-05
511,633,92,neroli,Sweet potato,2.8899999999999997,floral,0.00035
512,446,93,diphenyl oxide,Black walnut,1230.0,green,0.12897
513,465,93,everlasting,Black walnut,2241.0,floral,0.23498
514,474,93,feta cheese,Black walnut,713.0,milky,0.07476
515,484,93,foliage,Black walnut,1999.0,floral,0.2096
516,556,93,ketone,Black walnut,1778.0,chemical,0.18643
517,570,93,lemon peel,Black walnut,1576.0,fruity,0.16525
518,446,94,diphenyl oxide,Common walnut,853.25,green,0.11591
519,465,94,everlasting,Common walnut,1489.75,floral,0.20237
520,474,94,feta cheese,Common walnut,819.25,milky,0.11129
521,484,94,foliage,Common walnut,1585.25,floral,0.21534
522,556,94,ketone,Common walnut,1316.5,chemical,0.17884
523,570,94,lemon peel,Common walnut,1269.5,fruity,0.17245
524,822,94,undergrowth,Common walnut,28.02299999,green,0.00381
525,446,95,diphenyl oxide,Lettuce,589.65,green,0.09184
526,465,95,everlasting,Lettuce,1349.35,floral,0.21017
527,474,95,feta cheese,Lettuce,1300.0,milky,0.20248
528,484,95,foliage,Lettuce,1083.5,floral,0.16876
529,556,95,ketone,Lettuce,1173.65,chemical,0.1828
530,570,95,lemon peel,Lettuce,924.0,fruity,0.14392
531,633,95,neroli,Lettuce,0.274871794,floral,4e-05
532,446,98,diphenyl oxide,Lentils,6129.25,green,0.1122
533,465,98,everlasting,Lentils,10340.25,floral,0.18929
534,474,98,feta cheese,Lentils,13153.0,milky,0.24078
535,484,98,foliage,Lentils,7274.25,floral,0.13316
536,556,98,ketone,Lentils,8865.25,chemical,0.16229
537,570,98,lemon peel,Lentils,8865.25,fruity,0.16229
538,847,98,watery,Lentils,0.223499995,wine_like,0.0
539,446,99,diphenyl oxide,Garden cress,134.0,green,0.10984
540,465,99,everlasting,Garden cress,260.0,floral,0.21311
541,474,99,feta cheese,Garden cress,160.0,milky,0.13115
542,484,99,foliage,Garden cress,200.0,floral,0.16393
543,556,99,ketone,Garden cress,240.0,chemical,0.19672
544,570,99,lemon peel,Garden cress,198.0,fruity,0.1623
545,604,99,mercaptan,Garden cress,2.0,chemical,0.00164
546,633,99,neroli,Garden cress,26.0,floral,0.02131
547,446,101,diphenyl oxide,Flaxseed,1853.0,green,0.09668
548,465,101,everlasting,Flaxseed,4072.0,floral,0.21246
549,474,101,feta cheese,Flaxseed,2062.0,milky,0.10759
550,484,101,foliage,Flaxseed,4648.0,floral,0.24251
551,556,101,ketone,Flaxseed,3525.0,chemical,0.18392
552,570,101,lemon peel,Flaxseed,3006.0,fruity,0.15684
553,446,105,diphenyl oxide,Apple,172.45,green,0.05853
554,465,105,everlasting,Apple,449.0,floral,0.1524
555,474,105,feta cheese,Apple,477.3,milky,0.162
556,484,105,foliage,Apple,365.85,floral,0.12418
557,556,105,ketone,Apple,413.25,chemical,0.14026
558,570,105,lemon peel,Apple,1049.75,fruity,0.3563
559,633,105,neroli,Apple,0.15878571400000002,floral,5e-05
560,787,105,styrene,Apple,17.1,wine_like,0.0058
561,847,105,watery,Apple,1.3597966639999999,wine_like,0.00046
562,446,106,diphenyl oxide,Mango,121.0,green,0.08093
563,465,106,everlasting,Mango,242.0,floral,0.16187
564,474,106,feta cheese,Mango,286.5,milky,0.19163
565,484,106,foliage,Mango,181.5,floral,0.1214
566,556,106,ketone,Mango,490.0,chemical,0.32775
567,570,106,lemon peel,Mango,174.0,fruity,0.11638
568,633,106,neroli,Mango,0.05,floral,3e-05
569,446,112,diphenyl oxide,Spearmint,699.0,green,0.11402
570,465,112,everlasting,Spearmint,1159.0,floral,0.18905
571,474,112,feta cheese,Spearmint,999.0,milky,0.16295
572,484,112,foliage,Spearmint,1115.0,floral,0.18187
573,556,112,ketone,Spearmint,1207.0,chemical,0.19688
574,570,112,lemon peel,Spearmint,951.0,fruity,0.15512
575,846,112,watercress,Spearmint,0.699999988,fruity,0.00011
576,446,113,diphenyl oxide,Peppermint,113.0,green,0.11414
577,465,113,everlasting,Peppermint,187.0,floral,0.18889
578,474,113,feta cheese,Peppermint,161.0,milky,0.16263
579,484,113,foliage,Peppermint,180.0,floral,0.18182
580,556,113,ketone,Peppermint,195.0,chemical,0.19697
581,570,113,lemon peel,Peppermint,154.0,fruity,0.15556
582,838,113,very sweet,Peppermint,0.00055,sweet,0.0
583,855,113,yeasty,Peppermint,0.00055,milky,0.0
584,446,119,diphenyl oxide,Sweet basil,1259.0,green,0.09716
585,465,119,everlasting,Sweet basil,2294.0,floral,0.17703
586,474,119,feta cheese,Sweet basil,1878.0,milky,0.14493
587,484,119,foliage,Sweet basil,2062.0,floral,0.15913
588,556,119,ketone,Sweet basil,2059.0,chemical,0.1589
589,570,119,lemon peel,Sweet basil,3392.0,fruity,0.26177
590,846,119,watercress,Sweet basil,14.0,fruity,0.00108
591,446,120,diphenyl oxide,Evening primrose,351.45,green,0.09711
592,465,120,everlasting,Evening primrose,692.25,floral,0.19127
593,474,120,feta cheese,Evening primrose,347.1,milky,0.09591
594,484,120,foliage,Evening primrose,1050.0,floral,0.29012
595,556,120,ketone,Evening primrose,568.5,chemical,0.15708
596,570,120,lemon peel,Evening primrose,609.85,fruity,0.16851
597,446,121,diphenyl oxide,Olive,50.0,green,0.08452
598,465,121,everlasting,Olive,82.0,floral,0.13862
599,474,121,feta cheese,Olive,70.0,milky,0.11833
600,484,121,foliage,Olive,106.0,floral,0.17919
601,556,121,ketone,Olive,93.0,chemical,0.15721
602,570,121,lemon peel,Olive,87.0,fruity,0.14707
603,838,121,very sweet,Olive,0.119625035,sweet,0.0002
604,842,121,vinegar,Olive,0.218815747,chemical,0.00037
605,846,121,watercress,Olive,37.904667493,fruity,0.06408
606,847,121,watery,Olive,65.317726664,wine_like,0.11042
607,446,124,diphenyl oxide,Common oregano,297.0,green,0.06597
608,465,124,everlasting,Common oregano,585.0,floral,0.12993
609,474,124,feta cheese,Common oregano,500.0,milky,0.11105
610,484,124,foliage,Common oregano,517.0,floral,0.11483
611,556,124,ketone,Common oregano,500.0,chemical,0.11105
612,570,124,lemon peel,Common oregano,1712.0,fruity,0.38025
613,678,124,plant,Common oregano,372.0,green,0.08262
614,757,124,seafood,Common oregano,0.1,animal,2e-05
615,846,124,watercress,Common oregano,6.0,fruity,0.00133
616,847,124,watery,Common oregano,13.2,wine_like,0.00293
617,446,125,diphenyl oxide,Rice,8789.0,green,0.11827
618,465,125,everlasting,Rice,16696.0,floral,0.22467
619,474,125,feta cheese,Rice,7618.0,milky,0.10251
620,484,125,foliage,Rice,12470.0,floral,0.1678
621,556,125,ketone,Rice,15562.0,chemical,0.20941
622,570,125,lemon peel,Rice,13177.0,fruity,0.17732
623,846,125,watercress,Rice,0.725999993,fruity,1e-05
624,446,126,diphenyl oxide,Millet,1454.0,green,0.08941
625,465,126,everlasting,Millet,4226.0,floral,0.25987
626,474,126,feta cheese,Millet,1023.0,milky,0.06291
627,484,126,foliage,Millet,1210.0,floral,0.07441
628,556,126,ketone,Millet,4542.0,chemical,0.2793
629,570,126,lemon peel,Millet,3807.0,fruity,0.2341
630,446,127,diphenyl oxide,Poppy,1380.0,green,0.11613
631,465,127,everlasting,Poppy,2600.0,floral,0.21879
632,474,127,feta cheese,Poppy,1100.0,milky,0.09257
633,484,127,foliage,Poppy,2200.0,floral,0.18513
634,556,127,ketone,Poppy,2400.0,chemical,0.20196
635,570,127,lemon peel,Poppy,2200.0,fruity,0.18513
636,604,127,mercaptan,Poppy,1.1,chemical,9e-05
637,633,127,neroli,Poppy,2.3,floral,0.00019
638,446,129,diphenyl oxide,Parsnip,200.67527887,green,0.09361
639,465,129,everlasting,Parsnip,357.3196,floral,0.16667
640,474,129,feta cheese,Parsnip,320.85995493,milky,0.14967
641,484,129,foliage,Parsnip,270.26210141,floral,0.12607
642,556,129,ketone,Parsnip,404.6212969,chemical,0.18874
643,570,129,lemon peel,Parsnip,240.0,fruity,0.11195
644,604,129,mercaptan,Parsnip,0.39680000000000004,chemical,0.00019
645,787,129,styrene,Parsnip,346.8376338,wine_like,0.16178
646,846,129,watercress,Parsnip,2.8526,fruity,0.00133
647,446,130,diphenyl oxide,Avocado,351.7,green,0.08852
648,465,130,everlasting,Avocado,745.0,floral,0.18751
649,474,130,feta cheese,Avocado,722.15,milky,0.18176
650,484,130,foliage,Avocado,668.3,floral,0.16821
651,556,130,ketone,Avocado,855.25,chemical,0.21526
652,570,130,lemon peel,Avocado,630.65,fruity,0.15873
653,446,131,diphenyl oxide,Parsley,1515.0,green,0.07751
654,465,131,everlasting,Parsley,2833.0,floral,0.14494
655,474,131,feta cheese,Parsley,6761.7,milky,0.34594
656,484,131,foliage,Parsley,2401.0,floral,0.12284
657,556,131,ketone,Parsley,2615.0,chemical,0.13379
658,570,131,lemon peel,Parsley,3083.0,fruity,0.15773
659,604,131,mercaptan,Parsley,331.276400001,chemical,0.01695
660,633,131,neroli,Parsley,1.93000001,floral,0.0001
661,826,131,unripe plum,Parsley,3.238,floral,0.00017
662,846,131,watercress,Parsley,0.600000024,fruity,3e-05
663,446,133,diphenyl oxide,Lima bean,5502.5,green,0.12073
664,465,133,everlasting,Lima bean,9911.0,floral,0.21746
665,474,133,feta cheese,Lima bean,10943.5,milky,0.24012
666,484,133,foliage,Lima bean,6688.5,floral,0.14676
667,556,133,ketone,Lima bean,7334.5,chemical,0.16093
668,570,133,lemon peel,Lima bean,5195.75,fruity,0.114
669,446,134,diphenyl oxide,Common bean,24916.7,green,0.10281
670,465,134,everlasting,Common bean,49151.75,floral,0.2028
671,474,134,feta cheese,Common bean,56259.55,milky,0.23213
672,484,134,foliage,Common bean,34536.9,floral,0.1425
673,556,134,ketone,Common bean,38074.2,chemical,0.15709
674,570,134,lemon peel,Common bean,39384.25,fruity,0.1625
675,633,134,neroli,Common bean,41.474617593,floral,0.00017
676,446,135,diphenyl oxide,Date,176.0,green,0.06422
677,465,135,everlasting,Date,400.75,floral,0.14623
678,474,135,feta cheese,Date,298.0,milky,0.10873
679,484,135,foliage,Date,523.5,floral,0.19101
680,556,135,ketone,Date,415.5,chemical,0.15161
681,570,135,lemon peel,Date,566.5,fruity,0.2067
682,787,135,styrene,Date,340.0,wine_like,0.12406
683,846,135,watercress,Date,6.646666765000001,fruity,0.00243
684,847,135,watery,Date,13.739999929,wine_like,0.00501
685,446,138,diphenyl oxide,Pine nut,1549.0,green,0.14284
686,465,138,everlasting,Pine nut,2087.0,floral,0.19246
687,474,138,feta cheese,Pine nut,1080.0,milky,0.09959
688,484,138,foliage,Pine nut,2091.0,floral,0.19283
689,556,138,ketone,Pine nut,2024.0,chemical,0.18665
690,570,138,lemon peel,Pine nut,2013.0,fruity,0.18563
691,446,139,diphenyl oxide,Pepper (Spice),483.0,green,0.05311
692,449,139,diterpene,Pepper (Spice),5350.0,green,0.5883
693,465,139,everlasting,Pepper (Spice),547.0,floral,0.06015
694,474,139,feta cheese,Pepper (Spice),244.0,milky,0.02683
695,484,139,foliage,Pepper (Spice),441.0,floral,0.04849
696,556,139,ketone,Pepper (Spice),616.0,chemical,0.06774
697,570,139,lemon peel,Pepper (Spice),1413.0,fruity,0.15538
698,446,140,diphenyl oxide,Pistachio,3894.35,green,0.08902
699,465,140,everlasting,Pistachio,10193.4,floral,0.233
700,474,140,feta cheese,Pistachio,7235.75,milky,0.1654
701,484,140,foliage,Pistachio,7987.05,floral,0.18257
702,556,140,ketone,Pistachio,7638.0,chemical,0.17459
703,570,140,lemon peel,Pistachio,6799.05,fruity,0.15542
704,678,140,plant,Pistachio,0.012,green,0.0
705,446,141,diphenyl oxide,Common pea,6319.85,green,0.10227
706,465,141,everlasting,Common pea,13354.25,floral,0.21611
707,474,141,feta cheese,Common pea,13699.25,milky,0.22169
708,484,141,foliage,Common pea,8764.3,floral,0.14183
709,556,141,ketone,Common pea,10484.8,chemical,0.16967
710,570,141,lemon peel,Common pea,9122.5,fruity,0.14763
711,633,141,neroli,Common pea,50.07,floral,0.00081
712,446,142,diphenyl oxide,Purslane,300.0,green,0.0661
713,465,142,everlasting,Purslane,900.0,floral,0.19831
714,474,142,feta cheese,Purslane,879.5,milky,0.19379
715,484,142,foliage,Purslane,705.0,floral,0.15534
716,556,142,ketone,Purslane,862.5,chemical,0.19004
717,570,142,lemon peel,Purslane,888.0,fruity,0.19566
718,604,142,mercaptan,Purslane,2.8,chemical,0.00062
719,633,142,neroli,Purslane,0.66,floral,0.00015
720,446,143,diphenyl oxide,"Prunus (Cherry, Plum)",72.0,green,0.08314
721,465,143,everlasting,"Prunus (Cherry, Plum)",162.0,floral,0.18706
722,474,143,feta cheese,"Prunus (Cherry, Plum)",114.0,milky,0.13164
723,484,143,foliage,"Prunus (Cherry, Plum)",140.0,floral,0.16166
724,556,143,ketone,"Prunus (Cherry, Plum)",184.0,chemical,0.21247
725,570,143,lemon peel,"Prunus (Cherry, Plum)",194.0,fruity,0.22401
726,633,143,neroli,"Prunus (Cherry, Plum)",0.02,floral,2e-05
727,446,144,diphenyl oxide,Apricot,644.75,green,0.06343
728,465,144,everlasting,Apricot,1169.75,floral,0.11508
729,474,144,feta cheese,Apricot,1758.75,milky,0.17302
730,484,144,foliage,Apricot,932.5,floral,0.09174
731,556,144,ketone,Apricot,1490.0,chemical,0.14658
732,570,144,lemon peel,Apricot,4168.5,fruity,0.41009
733,633,144,neroli,Apricot,0.69,floral,7e-05
734,446,145,diphenyl oxide,Sweet cherry,14.0,green,0.08845
735,465,145,everlasting,Sweet cherry,24.0,floral,0.15162
736,474,145,feta cheese,Sweet cherry,32.0,milky,0.20216
737,484,145,foliage,Sweet cherry,23.0,floral,0.1453
738,556,145,ketone,Sweet cherry,26.0,chemical,0.16426
739,570,145,lemon peel,Sweet cherry,39.0,fruity,0.24638
740,604,145,mercaptan,Sweet cherry,0.05,chemical,0.00032
741,633,145,neroli,Sweet cherry,0.24,floral,0.00152
742,446,147,diphenyl oxide,European plum,130.25,green,0.06153
743,465,147,everlasting,European plum,367.7,floral,0.17369
744,474,147,feta cheese,European plum,255.95,milky,0.1209
745,484,147,foliage,European plum,265.55,floral,0.12544
746,556,147,ketone,European plum,445.45,chemical,0.21042
747,570,147,lemon peel,European plum,651.85,fruity,0.30791
748,633,147,neroli,European plum,0.173333333,floral,8e-05
749,847,147,watery,European plum,0.067500001,wine_like,3e-05
750,446,148,diphenyl oxide,Almond,6735.2,green,0.10402
751,465,148,everlasting,Almond,10730.6,floral,0.16573
752,474,148,feta cheese,Almond,6669.3,milky,0.103
753,484,148,foliage,Almond,16761.45,floral,0.25887
754,556,148,ketone,Almond,11894.7,chemical,0.18371
755,570,148,lemon peel,Almond,11952.85,fruity,0.1846
756,604,148,mercaptan,Almond,2.788299999,chemical,4e-05
757,633,148,neroli,Almond,0.39408750000000003,floral,1e-05
758,678,148,plant,Almond,0.5262,green,1e-05
759,846,148,watercress,Almond,0.172000001,fruity,0.0
760,847,148,watery,Almond,0.266137496,wine_like,0.0
761,446,149,diphenyl oxide,Peach,851.9,green,0.11151
762,465,149,everlasting,Peach,1743.9,floral,0.22826
763,474,149,feta cheese,Peach,920.65,milky,0.12051
764,484,149,foliage,Peach,967.2,floral,0.1266
765,556,149,ketone,Peach,1856.1,chemical,0.24295
766,570,149,lemon peel,Peach,1299.95,fruity,0.17015
767,633,149,neroli,Peach,0.22,floral,3e-05
768,446,150,diphenyl oxide,Guava,98.0,green,0.06046
769,465,150,everlasting,Guava,272.8,floral,0.16831
770,474,150,feta cheese,Guava,201.3,milky,0.1242
771,484,150,foliage,Guava,402.1,floral,0.24809
772,556,150,ketone,Guava,402.1,chemical,0.24809
773,570,150,lemon peel,Guava,244.5,fruity,0.15085
774,446,152,diphenyl oxide,Pear,77.75,green,0.05132
775,465,152,everlasting,Pear,308.25,floral,0.20345
776,474,152,feta cheese,Pear,287.25,milky,0.18959
777,484,152,foliage,Pear,249.45,floral,0.16464
778,556,152,ketone,Pear,283.65,chemical,0.18722
779,570,152,lemon peel,Pear,308.45,fruity,0.20358
780,604,152,mercaptan,Pear,0.3,chemical,0.0002
781,446,153,diphenyl oxide,Radish,171.5,green,0.08508
782,465,153,everlasting,Radish,450.0,floral,0.22325
783,474,153,feta cheese,Radish,479.75,milky,0.23801
784,484,153,foliage,Radish,307.25,floral,0.15243
785,556,153,ketone,Radish,321.25,chemical,0.15938
786,570,153,lemon peel,Radish,255.5,fruity,0.12676
787,633,153,neroli,Radish,30.43,floral,0.0151
788,446,154,diphenyl oxide,Garden rhubarb,68.0,green,0.10685
789,465,154,everlasting,Garden rhubarb,168.0,floral,0.26398
790,474,154,feta cheese,Garden rhubarb,80.0,milky,0.12571
791,484,154,foliage,Garden rhubarb,108.0,floral,0.1697
792,556,154,ketone,Garden rhubarb,116.0,chemical,0.18228
793,570,154,lemon peel,Garden rhubarb,96.0,fruity,0.15085
794,846,154,watercress,Garden rhubarb,0.4,fruity,0.00063
795,446,158,diphenyl oxide,Watercress,816.5,green,0.09354
796,465,158,everlasting,Watercress,1775.5,floral,0.20341
797,474,158,feta cheese,Watercress,1639.0,milky,0.18777
798,484,158,foliage,Watercress,1452.0,floral,0.16635
799,556,158,ketone,Watercress,1775.5,chemical,0.20341
800,570,158,lemon peel,Watercress,1246.0,fruity,0.14275
801,633,158,neroli,Watercress,24.3,floral,0.00278
802,446,159,diphenyl oxide,Rosemary,100.0,green,0.11034
803,465,159,everlasting,Rosemary,165.0,floral,0.18206
804,474,159,feta cheese,Rosemary,143.0,milky,0.15779
805,484,159,foliage,Rosemary,159.0,floral,0.17544
806,556,159,ketone,Rosemary,172.0,chemical,0.18978
807,570,159,lemon peel,Rosemary,136.0,fruity,0.15006
808,678,159,plant,Rosemary,24.86,green,0.02743
809,826,159,unripe plum,Rosemary,0.3,floral,0.00033
810,846,159,watercress,Rosemary,6.1316666159999995,fruity,0.00677
811,446,162,diphenyl oxide,Red raspberry,10.12805641,green,0.01649
812,465,162,everlasting,Red raspberry,40.11768205,floral,0.06533
813,474,162,feta cheese,Red raspberry,15.14378462,milky,0.02466
814,484,162,foliage,Red raspberry,56.89617846,floral,0.09265
815,556,162,ketone,Red raspberry,183.6690585,chemical,0.2991
816,633,162,neroli,Red raspberry,0.07342923100000001,floral,0.00012
817,787,162,styrene,Red raspberry,306.2242051,wine_like,0.49868
818,846,162,watercress,Red raspberry,0.519999981,fruity,0.00085
819,847,162,watery,Red raspberry,1.299999952,wine_like,0.00212
820,446,164,diphenyl oxide,Sorrel,166.0,green,0.12908
821,465,164,everlasting,Sorrel,260.0,floral,0.20218
822,474,164,feta cheese,Sorrel,120.0,milky,0.09331
823,484,164,foliage,Sorrel,240.0,floral,0.18663
824,556,164,ketone,Sorrel,260.0,chemical,0.20218
825,570,164,lemon peel,Sorrel,240.0,fruity,0.18663
826,446,166,diphenyl oxide,Black elderberry,255.0,green,1.0
827,446,169,diphenyl oxide,Rye,3216.07,green,0.07985
828,465,169,everlasting,Rye,6588.5,floral,0.16358
829,474,169,feta cheese,Rye,3768.98,milky,0.09357
830,484,169,foliage,Rye,6065.25,floral,0.15059
831,556,169,ketone,Rye,7162.610298,chemical,0.17783
832,570,169,lemon peel,Rye,10396.75,fruity,0.25813
833,787,169,styrene,Rye,3076.26,wine_like,0.07638
834,838,169,very sweet,Rye,0.261000007,sweet,1e-05
